gene1,gene2,label
10617,29082,0
355,8737,0
4292,672,0
7150,7150,0
1981,324,0
1062,5594,0
1977,1978,0
5925,6597,0
5564,84108,0
3725,5602,0
6421,7316,0
6500,9641,0
5591,7520,0
2260,6714,0
1027,4176,0
10048,11065,0
356,4297,0
7013,983,0
3845,3845,0
1027,1642,0
4296,5609,0
4436,5888,0
1026,2,0
3329,6188,0
6464,7175,0
5604,5609,0
6790,9212,0
10973,5970,0
1457,7157,0
7157,8795,0
3066,7528,0
22944,6117,0
4832,51727,0
7248,7249,0
634,634,0
64750,9618,0
8517,8915,0
3054,4297,0
10856,6194,0
5792,5979,0
6198,6794,0
4170,983,0
5295,5777,0
672,9656,0
1021,1499,0
1827,5894,0
3608,5591,0
8772,8797,0
4792,9318,0
1026,6300,0
1459,4613,0
10421,914,0
4683,545,0
1029,51053,0
1616,64170,0
1457,4792,0
4174,6772,0
1080,1457,0
3690,3791,0
1021,5663,0
1147,1147,0
1457,3297,0
3726,5599,0
5594,9181,0
207,79109,0
2961,3551,0
8743,8797,0
10051,3611,0
1892,7428,0
4087,6647,0
6464,975,0
1021,3832,0
3066,7428,0
6241,999,0
4193,5925,0
1387,6714,0
1212,801,0
5580,5594,0
3329,5709,0
4998,7251,0
5594,6446,0
5982,641,0
4929,5914,0
1454,57551,0
1616,8841,0
7150,983,0
1508,4292,0
4436,641,0
2956,5111,0
4294,634,0
51079,7251,0
5058,9641,0
2071,331,0
5792,9564,0
2058,7965,0
1017,4691,0
3066,8841,0
213,4790,0
5580,5580,0
10018,7416,0
7088,7428,0
4191,4719,0
1841,7428,0
891,995,0
23291,3791,0
10125,7428,0
2353,6196,0
51720,7040,0
3551,9641,0
5684,5686,0
238,8525,0
203,22978,0
1869,6908,0
5562,5562,0
5335,5578,0
5595,9181,0
2058,9533,0
598,6622,0
5422,898,0
11073,207,0
4998,890,0
5921,5921,0
1854,4832,0
890,8900,0
207,5586,0
5684,5698,0
4792,5770,0
2309,4088,0
7311,7323,0
367,51588,0
2309,5292,0
1959,3054,0
51720,672,0
367,6595,0
5036,5562,0
1612,8517,0
2033,6908,0
29110,8945,0
1432,5609,0
6721,6721,0
2058,3608,0
5156,5335,0
356,6714,0
5291,5720,0
9131,9131,0
1029,4548,0
207,6714,0
7157,7965,0
1022,1457,0
2237,5883,0
1956,5595,0
2353,5563,0
7157,7158,0
1019,25,0
5300,8202,0
841,8737,0
1499,836,0
1385,9261,0
4616,891,0
1385,7157,0
1432,841,0
1432,5970,0
1029,3313,0
3608,9533,0
5698,5699,0
6303,9112,0
2033,6418,0
112858,207,0
7185,958,0
5598,6446,0
1616,6774,0
5595,5595,0
3093,7157,0
4616,5465,0
2547,328,0
210,210,0
1385,207,0
4171,4175,0
2099,3725,0
2806,3939,0
4217,7188,0
3091,3725,0
2100,5600,0
1869,2274,0
7428,8900,0
1457,6714,0
5518,5906,0
6790,991,0
2870,624,0
5747,6772,0
4089,5594,0
3608,4869,0
4088,7316,0
1213,1213,0
5581,695,0
1432,2260,0
1263,6622,0
4331,7157,0
10524,4193,0
7158,8243,0
1027,890,0
5430,54623,0
2175,4292,0
7027,7157,0
1642,9978,0
10048,4087,0
5451,5970,0
5335,9531,0
5925,8535,0
6714,7185,0
672,9412,0
2959,2961,0
4914,5295,0
57448,836,0
5170,5580,0
1457,572,0
4869,6418,0
1848,7988,0
2175,5295,0
5422,983,0
1633,4832,0
5581,6714,0
958,9958,0
207,5728,0
5159,5610,0
22938,8517,0
1616,7251,0
3313,5018,0
2064,3716,0
4089,7750,0
207,9261,0
142,9184,0
6223,7416,0
1026,891,0
5979,6714,0
4331,5451,0
1869,890,0
6418,6908,0
598,665,0
5688,5693,0
2475,79109,0
2033,2033,0
142,9641,0
54205,598,0
1642,6188,0
27,5688,0
1029,6790,0
1457,8554,0
472,6794,0
1936,2058,0
7852,9097,0
6500,8945,0
4609,5688,0
28996,8535,0
7334,7428,0
5111,7374,0
54386,54386,0
2146,3065,0
1020,1454,0
4869,545,0
4791,5970,0
1387,5430,0
10018,5602,0
8767,8837,0
355,5599,0
1020,5663,0
4609,5300,0
6502,999,0
4149,57634,0
5591,7153,0
355,8772,0
2932,6595,0
4998,7520,0
1020,672,0
6502,9978,0
1457,9616,0
3725,7124,0
3551,4214,0
25913,7013,0
5300,5347,0
11284,5423,0
4683,472,0
1445,5747,0
2810,369,0
1495,1495,0
3054,3066,0
2768,5581,0
64170,8548,0
3383,7316,0
5567,6514,0
1387,1445,0
4609,5371,0
3725,7150,0
25,7013,0
392,5921,0
2099,573,0
1385,2932,0
2064,5578,0
10285,51755,0
1616,355,0
10987,5335,0
4791,8517,0
1387,1616,0
5437,9412,0
5063,5879,0
5295,7316,0
25913,54386,0
5970,8517,0
1642,8517,0
10694,8428,0
2961,672,0
4914,5770,0
10051,9641,0
4616,5111,0
3791,5777,0
5591,8717,0
4149,84108,0
10783,8243,0
284058,9618,0
2072,3735,0
10477,4792,0
81620,8850,0
1387,5371,0
10452,7416,0
8202,8517,0
5167,8878,0
5300,7249,0
3815,5578,0
5602,5604,0
1459,4609,0
2932,5567,0
3551,5591,0
2961,5430,0
6908,6908,0
10392,842,0
3014,5591,0
5451,7124,0
10413,1453,0
3119,3630,0
3091,7316,0
5347,9261,0
6714,999,0
4088,7421,0
2065,6464,0
1499,1856,0
3364,6118,0
2065,5747,0
6934,7520,0
3329,4869,0
3725,8550,0
8536,9734,0
5663,836,0
4914,6464,0
2071,9412,0
1385,5663,0
10397,7157,0
1017,4170,0
1147,7157,0
4193,6908,0
5590,624,0
11325,84844,0
5600,994,0
23405,5018,0
1387,4303,0
4780,5914,0
6672,6672,0
5590,5770,0
3065,5111,0
5906,7249,0
875,875,0
578,578,0
4719,7128,0
29110,6421,0
3066,3320,0
1111,2956,0
65018,65018,0
10915,4869,0
1786,7251,0
10111,4869,0
6908,7343,0
4170,572,0
7248,7316,0
5300,596,0
5970,8554,0
3065,9126,0
2175,672,0
3480,5296,0
3630,3651,0
3066,4869,0
22938,5914,0
4609,5598,0
1677,7153,0
6194,7150,0
3476,6772,0
1936,6418,0
7316,83737,0
672,8202,0
8737,8795,0
1956,5111,0
3320,7132,0
4217,4616,0
2237,2932,0
1958,7124,0
4790,688,0
2099,4214,0
4176,4998,0
3029,7001,0
10915,51755,0
1459,4691,0
6872,8148,0
4175,8243,0
2768,2768,0
213,3778,0
1021,1021,0
5595,6196,0
5581,688,0
644,644,0
324,9868,0
3320,4869,0
5058,5058,0
4176,4331,0
4217,4217,0
2071,2073,0
3065,7153,0
55914,64127,0
25865,5578,0
1948,2047,0
2353,7175,0
1080,5567,0
25,27,0
4869,5580,0
8517,8767,0
57144,57144,0
10524,57761,0
83737,8737,0
6772,818,0
65267,836,0
23636,4691,0
4804,7187,0
1020,5925,0
2058,6188,0
1385,6196,0
6303,7157,0
3320,338,0
5295,5747,0
5581,5595,0
4296,4296,0
2308,5058,0
5518,56998,0
5580,6772,0
3329,999,0
2768,3320,0
2308,4088,0
1499,5300,0
1020,5747,0
572,673,0
2180,2194,0
8243,9656,0
10421,10921,0
5604,7187,0
2146,5921,0
5921,7525,0
1017,9134,0
23043,54205,0
4998,7316,0
3630,4297,0
3313,4214,0
3608,6203,0
5914,9759,0
1025,672,0
1508,2,0
1457,4255,0
1956,5747,0
3560,5777,0
4968,7508,0
3726,4089,0
10111,2033,0
5564,6240,0
207,350,0
142,5914,0
1495,999,0
10451,6464,0
142,6934,0
207,7248,0
5567,595,0
1021,4171,0
5879,8396,0
5970,6500,0
4191,5111,0
27,3716,0
5970,6421,0
4174,4792,0
4790,7323,0
1827,5599,0
6117,891,0
7249,9261,0
4790,6421,0
3480,7316,0
5688,5715,0
5036,9474,0
23636,2961,0
1457,1936,0
1545,4047,0
369,4292,0
6188,8517,0
1026,983,0
10987,8915,0
5347,675,0
5159,6774,0
2064,5058,0
238,6421,0
637,7088,0
4609,5602,0
65220,65220,0
5156,5921,0
5524,596,0
5682,9641,0
2041,64750,0
356,8771,0
5451,7421,0
3559,3559,0
7157,7319,0
3735,5859,0
317,842,0
3778,3778,0
10987,5430,0
5925,672,0
7132,7185,0
3014,8493,0
1021,3725,0
1457,999,0
1026,5925,0
2353,8061,0
5295,6714,0
10664,8243,0
330,8915,0
1457,3978,0
1387,4255,0
2099,5595,0
1453,8202,0
5591,6117,0
5970,7088,0
1457,5970,0
1017,9112,0
7082,999,0
10524,472,0
7316,9817,0
598,662,0
3560,6774,0
367,840,0
4771,7248,0
1827,5595,0
1499,1616,0
5894,6251,0
5914,694,0
6502,7465,0
3091,5688,0
329,958,0
8900,983,0
5682,902,0
4193,4193,0
488,817,0
5590,836,0
488,488,0
7316,8550,0
2099,9219,0
2099,5295,0
3320,8517,0
10452,9868,0
4486,5295,0
472,64326,0
701,983,0
2237,3364,0
10276,387,0
5111,9641,0
4170,5111,0
329,841,0
5595,604,0
1385,472,0
5699,5715,0
1072,3014,0
3725,5925,0
4790,5437,0
7376,8202,0
6714,6714,0
1869,6502,0
5594,5594,0
6908,8202,0
6118,7158,0
1111,4436,0
22938,4088,0
142,142,0
1459,5970,0
598,8837,0
5688,5698,0
387,8795,0
6303,7088,0
1981,5564,0
1387,1457,0
22938,7421,0
10783,64750,0
1387,8841,0
4436,7157,0
8717,8915,0
7334,9641,0
10783,7465,0
1616,1616,0
5982,890,0
5591,7486,0
2033,2274,0
28996,5371,0
2064,6772,0
57144,572,0
3329,4087,0
5159,5921,0
1017,7915,0
5888,6117,0
3093,4790,0
5159,573,0
3608,7153,0
10524,57634,0
9112,9112,0
22934,22934,0
1026,7321,0
10972,5663,0
1020,3725,0
8737,8797,0
355,8795,0
1147,4088,0
57761,604,0
10048,4088,0
4804,7185,0
5595,8878,0
8536,8536,0
6194,84844,0
26993,7316,0
8061,8805,0
3726,604,0
2965,5437,0
4436,7083,0
5578,6199,0
1026,7083,0
1457,6418,0
6502,81620,0
4771,4771,0
4691,6194,0
367,7316,0
4734,839,0
1019,595,0
3735,5595,0
3297,5598,0
1974,7083,0
7376,7421,0
1017,8900,0
1457,5295,0
2175,2188,0
4609,993,0
1718,7157,0
6714,8525,0
207,672,0
367,5595,0
1019,2099,0
2274,64750,0
5894,5894,0
1020,5289,0
5590,5595,0
5567,8428,0
1019,6241,0
56616,56616,0
1025,5970,0
2146,23411,0
1019,1027,0
2959,7528,0
818,818,0
578,637,0
5347,6788,0
1017,207,0
5058,983,0
4174,5111,0
5602,891,0
26574,5970,0
1072,7016,0
27244,7157,0
4088,818,0
356,695,0
1029,4609,0
1020,4609,0
1956,3383,0
2175,983,0
3297,5600,0
3608,5610,0
2309,5595,0
3815,6714,0
4214,5609,0
5599,5609,0
675,701,0
1072,6714,0
3065,51588,0
392,5879,0
26993,5970,0
3725,672,0
2353,350,0
4869,5588,0
4791,4792,0
573,598,0
10524,1387,0
5590,8650,0
29775,8517,0
5320,5320,0
4214,4691,0
54386,7520,0
5111,760,0
2068,2073,0
2932,5595,0
4292,5682,0
11073,1869,0
207,8841,0
1017,1027,0
1387,28996,0
2958,6872,0
5578,5777,0
5599,83737,0
1029,9474,0
3066,999,0
1025,545,0
1027,207,0
3066,4331,0
6117,672,0
5170,5590,0
1021,367,0
3329,7416,0
1540,8737,0
23463,387,0
142,6418,0
1499,208,0
7159,9618,0
367,8202,0
4194,5580,0
4170,5599,0
387,7316,0
10093,10097,0
4436,4436,0
1387,6118,0
1017,5594,0
10856,5018,0
1385,6721,0
7316,9131,0
2932,5747,0
3725,6772,0
3337,4893,0
817,8850,0
3795,3795,0
6502,6502,0
10379,5451,0
4221,5970,0
3486,4313,0
6199,6714,0
1432,5581,0
1978,5594,0
4915,5770,0
1019,3320,0
3329,84844,0
369,5604,0
6595,6648,0
10295,51719,0
367,7157,0
1017,3980,0
5430,6908,0
4830,4832,0
3551,8202,0
367,5451,0
1026,4804,0
4998,81620,0
4609,57634,0
595,7249,0
4194,472,0
1387,3551,0
7157,7311,0
6790,8517,0
5162,9641,0
4790,5296,0
836,9564,0
3066,4609,0
10392,8767,0
2047,2047,0
5610,6774,0
4677,9759,0
1643,7157,0
5981,7150,0
1642,9318,0
10097,10109,0
5684,5693,0
2959,9412,0
55558,7083,0
3265,5921,0
1854,1854,0
1025,5925,0
4893,4893,0
4088,4149,0
4683,5981,0
2033,367,0
2932,7321,0
1025,4605,0
7528,9759,0
6118,890,0
1432,5600,0
2033,23411,0
3688,8140,0
4691,9533,0
25,5052,0
1017,4605,0
3364,3978,0
2932,3725,0
5335,6464,0
6464,9261,0
53632,5564,0
4331,9112,0
5888,836,0
1029,4193,0
1499,4233,0
6595,6883,0
2033,7158,0
23047,8243,0
1950,9261,0
599,637,0
1017,7083,0
4734,6446,0
4323,7040,0
3845,5290,0
367,595,0
6118,7150,0
506,8517,0
3066,6883,0
5563,8243,0
7157,902,0
55504,7185,0
7316,841,0
5728,7332,0
317,837,0
1020,5594,0
1459,983,0
2064,5921,0
1020,5770,0
3329,4609,0
4436,9156,0
2099,3308,0
5586,983,0
4869,6194,0
11200,5347,0
1958,5684,0
4193,65264,0
4804,7083,0
25,4998,0
6597,672,0
10783,10856,0
367,6908,0
1457,5883,0
3320,5859,0
598,598,0
1022,3725,0
142,7153,0
3717,8517,0
1459,999,0
6203,9641,0
25,2547,0
10001,2100,0
5111,5111,0
4292,5982,0
5578,6464,0
51741,6714,0
1892,5564,0
5591,8493,0
4087,7175,0
4296,5879,0
4734,5430,0
4486,6714,0
10413,7003,0
10094,10109,0
5518,983,0
4174,8453,0
1026,4436,0
2175,55120,0
142,54386,0
4193,5716,0
324,5747,0
207,5058,0
142,51588,0
3170,3651,0
1499,1642,0
3146,5591,0
4088,7157,0
9641,9939,0
545,8517,0
1017,5058,0
23236,5590,0
2071,7508,0
1956,7311,0
2099,6300,0
5609,57761,0
10915,3308,0
1387,6597,0
4790,4790,0
3091,3091,0
1432,1844,0
10645,1432,0
25,6464,0
3716,6775,0
10298,2263,0
4292,5111,0
2870,2870,0
1022,10783,0
8428,8428,0
10987,5602,0
2965,2965,0
2033,4801,0
1017,5663,0
6208,8554,0
1459,6934,0
1956,1956,0
1459,328,0
3716,695,0
1027,672,0
26993,26993,0
1457,1457,0
2547,4683,0
3551,8915,0
1854,388,0
2956,4292,0
4088,9978,0
1956,999,0
1459,5684,0
207,4088,0
1719,7157,0
2081,3320,0
4055,4055,0
8945,9817,0
5604,5606,0
3717,3815,0
8517,8772,0
387,637,0
634,6714,0
5981,6119,0
5295,5663,0
5925,7343,0
4773,5300,0
4171,4998,0
23411,8850,0
5347,995,0
208,5170,0
1019,6622,0
5747,7248,0
51330,5879,0
4088,7249,0
1659,9939,0
4297,54623,0
6194,6203,0
3065,664,0
3148,328,0
1080,9131,0
8717,8772,0
1856,6714,0
5925,983,0
2099,801,0
2197,6203,0
4194,4194,0
1499,196,0
801,801,0
23463,5879,0
472,57551,0
1499,3551,0
196,6597,0
1457,1856,0
5590,839,0
367,672,0
472,641,0
5604,57761,0
2274,672,0
1027,595,0
4609,8518,0
1499,2274,0
3558,3725,0
5594,6622,0
6597,898,0
7185,7311,0
572,6196,0
28996,4088,0
28996,4087,0
7251,7251,0
5058,5347,0
3297,6872,0
598,7159,0
4214,7323,0
2260,6774,0
3845,5894,0
10987,6464,0
5879,7316,0
3725,4773,0
4087,8878,0
1977,8550,0
4217,5606,0
4088,51588,0
5682,8548,0
4149,6872,0
3308,5970,0
1432,995,0
230,3795,0
2353,3576,0
5366,599,0
5879,6198,0
4734,7316,0
5335,5567,0
1459,4953,0
5925,5925,0
1950,1950,0
4792,5970,0
2175,6597,0
5581,5770,0
4792,8518,0
2353,9252,0
3558,5451,0
5609,8837,0
4233,4486,0
5111,7150,0
2961,4193,0
207,5879,0
4088,8548,0
5981,5982,0
1981,382,0
8243,9112,0
3725,7168,0
4615,695,0
1147,4087,0
1633,51727,0
7088,7343,0
23405,3329,0
4677,9641,0
5970,5970,0
5371,5925,0
1432,1457,0
25,5159,0
5347,699,0
4486,5970,0
5562,5563,0
23405,6194,0
3717,5524,0
1021,6714,0
9112,9126,0
5111,5932,0
5970,8945,0
5305,5879,0
4233,5335,0
213,345,0
604,8548,0
10018,10018,0
3480,5921,0
5347,7153,0
238,5296,0
539,5564,0
1432,8550,0
1457,3320,0
4998,8900,0
1956,983,0
10856,23043,0
1892,9641,0
7153,7520,0
2033,6934,0
2932,5594,0
6188,8883,0
4174,4998,0
5111,57804,0
2475,5580,0
3320,4790,0
6772,8772,0
2068,5430,0
3611,3795,0
1025,5058,0
57804,5981,0
25,5430,0
10856,5709,0
7157,7157,0
25,9564,0
10125,3265,0
3560,5295,0
9759,9759,0
1978,8550,0
10524,10524,0
6647,7316,0
208,4296,0
5518,8717,0
10253,10253,0
3717,5159,0
10397,1213,0
3791,3791,0
4790,8517,0
10921,3795,0
5682,5686,0
7343,7750,0
624,6714,0
22938,51755,0
83737,8650,0
2033,6774,0
4804,7188,0
1019,5716,0
7159,7525,0
10392,331,0
581,581,0
3608,5970,0
2099,2959,0
4914,5595,0
387,4087,0
6241,983,0
10111,5982,0
27,3265,0
10111,25913,0
1956,818,0
5581,6196,0
10397,6188,0
5292,993,0
6772,6772,0
6117,675,0
6714,9564,0
6934,8061,0
4089,5595,0
1956,382,0
5682,7185,0
28996,6885,0
2099,5600,0
1643,9318,0
5530,5534,0
64326,9978,0
2099,6595,0
7187,8837,0
1147,5591,0
4609,5686,0
4436,8243,0
2099,2308,0
1827,5594,0
1387,324,0
5516,8900,0
10001,8535,0
5111,995,0
2033,604,0
5581,7082,0
5970,7124,0
5747,5970,0
10413,8463,0
1827,5532,0
5970,9252,0
2065,5290,0
5111,595,0
1026,207,0
6597,8841,0
10253,7016,0
4804,6464,0
5578,624,0
4294,5590,0
330,840,0
196,6908,0
5879,6774,0
356,5599,0
3717,5894,0
5859,7083,0
5289,801,0
3725,7153,0
6015,84108,0
5970,5981,0
6774,7852,0
1213,6203,0
5347,5686,0
7128,7185,0
6647,6647,0
5888,8438,0
10987,1432,0
4609,5982,0
4436,5590,0
3066,3066,0
2175,5686,0
1432,3726,0
595,9133,0
5335,6934,0
2033,22938,0
2260,6464,0
5663,999,0
1019,8243,0
5156,6714,0
2932,5663,0
4214,5058,0
5567,572,0
6446,8517,0
5594,9759,0
3376,5859,0
7027,7158,0
4214,9131,0
598,7416,0
7088,7088,0
8239,837,0
142,6118,0
4221,4791,0
604,7185,0
3065,991,0
1211,1499,0
1022,5430,0
1606,23236,0
5686,5716,0
4605,4605,0
7132,8767,0
5170,84433,0
8797,8915,0
5747,9564,0
238,238,0
1457,2099,0
8239,83737,0
5578,6196,0
5430,7520,0
6194,6199,0
6714,9531,0
472,9958,0
5580,7153,0
3551,4792,0
23405,4691,0
4171,5347,0
890,995,0
4691,5925,0
2071,7157,0
10987,3725,0
4297,6418,0
5887,7508,0
5894,8837,0
1445,3480,0
6194,6223,0
2768,5580,0
22894,5394,0
1786,5747,0
3791,7525,0
329,7185,0
1432,9252,0
1445,2065,0
5300,5567,0
5682,5716,0
2,3565,0
317,54205,0
6118,7088,0
10813,7013,0
5292,6774,0
2956,5981,0
5292,7852,0
5580,624,0
6418,9641,0
253430,5335,0
196,3320,0
6015,7323,0
4683,641,0
8837,9958,0
7124,7334,0
10524,4729,0
4089,4303,0
1613,7323,0
1956,488,0
213,51720,0
329,7316,0
9641,9641,0
6597,6794,0
5563,5563,0
1676,836,0
4869,9641,0
2475,2475,0
3551,5590,0
10664,4869,0
1022,6714,0
328,6774,0
5588,572,0
7323,7428,0
2965,6908,0
3611,6464,0
51720,9318,0
3476,5516,0
3320,6714,0
3791,6772,0
2099,9641,0
10048,10921,0
355,4233,0
10856,9759,0
5663,837,0
5430,983,0
5747,8554,0
10201,1633,0
2932,5578,0
8574,8574,0
7316,9641,0
5604,7444,0
29110,801,0
983,994,0
10397,4691,0
11200,5925,0
5600,7157,0
208,4193,0
4294,5879,0
1029,1029,0
4683,5932,0
207,3690,0
5296,6464,0
10664,4089,0
4780,5578,0
1062,701,0
5564,7334,0
3320,5170,0
1019,894,0
2058,6203,0
3716,6772,0
1457,3486,0
6418,688,0
7132,840,0
2355,7185,0
3337,6647,0
10111,4691,0
3688,3688,0
3716,5156,0
1022,5914,0
3735,6208,0
6300,8550,0
367,7251,0
10915,5430,0
2475,25,0
2241,6774,0
5930,8554,0
2099,3726,0
5578,7157,0
3383,5970,0
4792,6714,0
6117,7486,0
1027,5292,0
3821,5777,0
5170,5599,0
5970,7316,0
6721,836,0
6513,811,0
3716,5590,0
2956,5982,0
2353,5970,0
841,8738,0
6794,7157,0
3308,4869,0
2099,5770,0
208,5591,0
1978,2932,0
1387,6595,0
472,7158,0
1499,7088,0
4790,6188,0
2072,5347,0
10694,3476,0
2073,2965,0
1499,25,0
2547,5451,0
10379,6772,0
4297,6595,0
596,983,0
6015,6500,0
4170,8239,0
3665,3665,0
196,2099,0
4704,4724,0
4233,5770,0
4089,8767,0
5581,572,0
10524,25898,0
1029,4174,0
3815,975,0
1017,25,0
1080,1080,0
10856,6500,0
151636,7321,0
3014,7316,0
1616,4193,0
29082,29082,0
5595,7249,0
1213,8517,0
5291,5728,0
6924,9412,0
1643,3065,0
3065,328,0
2965,902,0
4149,7027,0
2033,5970,0
6500,898,0
1022,1387,0
8717,9131,0
1017,54815,0
3735,6194,0
5925,7421,0
5728,9961,0
25,598,0
1974,4869,0
1950,5296,0
3551,7132,0
10048,324,0
1029,7150,0
3066,7157,0
5982,891,0
7185,8717,0
1017,324,0
6196,673,0
10397,1499,0
4683,5591,0
1457,902,0
5588,7153,0
1616,6934,0
5156,5156,0
23658,57819,0
5058,5170,0
207,7316,0
5624,7083,0
356,637,0
1936,1936,0
23411,6188,0
1019,332,0
2146,6885,0
6421,7311,0
5590,8202,0
10285,57819,0
3091,8453,0
7316,7867,0
330,8772,0
382,6648,0
3725,8239,0
1642,213,0
1457,3065,0
10111,11200,0
1453,999,0
1958,4773,0
387893,387893,0
1062,1062,0
3308,573,0
4609,5595,0
4436,472,0
25898,7316,0
57448,842,0
3313,4792,0
1211,4087,0
3014,4683,0
5516,8428,0
1027,841,0
4609,5347,0
25898,25898,0
4170,4170,0
355,637,0
29110,7311,0
1827,5598,0
3553,4313,0
6117,890,0
7132,7132,0
545,545,0
81620,9978,0
1029,5371,0
10933,57634,0
208,4217,0
1457,3091,0
1017,5932,0
355,356,0
2033,5111,0
5591,5591,0
3146,5970,0
10987,8453,0
3146,6908,0
3014,6194,0
11284,7518,0
23043,801,0
11200,1263,0
4089,672,0
2274,6774,0
4193,4303,0
1026,6500,0
356,387,0
4171,6119,0
2058,5451,0
10645,5591,0
2353,6300,0
1019,5111,0
1022,4176,0
1387,1869,0
4088,6721,0
4087,7150,0
4176,7316,0
3690,5156,0
3376,6446,0
5594,5604,0
317,841,0
5686,5693,0
2932,4088,0
